age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
96,f,yes,yes,yes,yes,yes,True,False,913,in,46,True,33,68,79,97,99,34,70,5,71,77,1,40,86,46,25,50,22,71,69,83,37,98,82,31,27,13,59,14,67,53,9,72,20,53,47,59,91,28,61,7,50,39,38,7,8,95,46,14,11,20,46,45
86,f,yes,no,yes,yes,yes,True,False,495,in,26,True,81,56,64,66,42,42,34,98,84,83,22,57,35,90,84,48,9,81,72,59,55,98,33,83,31,55,32,16,88,45,98,53,38,70,48,96,46,17,13,86,61,40,28,21,69,59,36,46,11,65,83,70
65,m,yes,yes,yes,yes,yes,True,False,510,out,65,True,27,28,41,70,85,36,91,24,62,21,31,50,27,47,67,15,67,28,48,51,91,80,5,100,100,73,34,30,58,94,38,17,93,70,82,33,51,37,27,36,5,15,49,76,31,48,6,81,100,56,46,30
65,m,no,yes,yes,yes,yes,True,False,2706,in,1,True,46,64,17,14,57,15,97,65,87,75,88,8,77,54,6,10,13,94,54,24,78,1,18,14,8,52,13,39,23,30,67,30,81,11,21,17,53,1,31,50,29,40,0,100,96,32,53,1,13,77,72,51
70,f,yes,yes,no,yes,yes,True,False,2166,in,39,True,49,100,39,59,13,35,35,74,52,20,74,59,99,67,69,22,52,72,36,30,83,96,61,81,38,77,64,21,24,27,93,12,69,25,37,89,35,72,94,50,65,24,92,41,66,49,35,67,100,25,28,87
74,m,yes,yes,yes,no,yes,True,False,1590,out,70,True,74,8,78,4,77,53,67,11,65,2,43,15,56,27,67,49,45,2,54,18,59,37,56,78,58,86,63,32,50,97,67,46,83,46,54,4,50,92,54,48,15,94,32,56,32,10,65,19,8,18,54,77
92,f,yes,yes,yes,yes,yes,True,False,1630,in,28,True,79,22,41,46,51,83,27,14,94,11,38,34,97,89,41,13,3,2,57,49,56,66,36,44,94,41,75,76,83,32,36,49,64,0,45,53,69,75,93,50,17,43,65,30,88,14,69,68,71,100,40,9
95,m,yes,yes,no,yes,yes,True,False,844,in,49,True,66,9,69,30,1,49,98,26,62,1,23,54,53,31,0,53,52,22,56,94,4,58,24,19,6,24,21,95,26,98,49,93,67,17,63,10,35,81,75,55,54,5,61,91,38,4,47,44,32,9,17,79
79,f,yes,yes,yes,yes,yes,True,False,2326,out,65,True,1,9,37,91,59,22,98,71,58,75,85,60,60,84,14,95,2,45,58,32,62,92,62,89,86,51,26,42,51,13,98,82,63,12,41,6,72,93,38,68,19,52,54,90,73,53,35,6,86,66,35,18
98,f,no,yes,yes,yes,yes,True,False,1521,in,18,True,68,26,71,27,77,6,89,41,6,75,49,24,84,16,40,64,74,36,37,12,0,6,26,4,100,96,32,51,75,82,76,85,96,69,92,64,89,39,54,95,38,97,63,77,77,87,73,23,92,28,36,11
87,f,yes,yes,yes,yes,yes,True,False,2548,out,83,True,40,63,73,34,22,94,84,33,52,59,92,1,18,65,23,78,68,3,20,83,5,64,33,51,10,96,47,9,3,49,68,71,26,77,82,42,96,49,52,63,7,44,24,93,16,23,59,60,97,71,32,59
68,m,no,yes,yes,yes,yes,True,False,2063,out,53,True,58,99,15,98,13,64,63,79,13,32,67,15,41,27,91,47,53,58,72,75,72,33,39,33,9,43,68,87,52,28,1,89,9,11,99,76,80,53,1,74,60,16,37,46,69,29,31,8,75,6,63,73
84,f,yes,no,yes,yes,yes,True,False,1928,out,84,True,63,23,68,41,89,94,36,89,64,38,28,37,2,27,79,26,62,9,92,2,98,49,100,20,26,36,44,47,19,67,90,92,89,65,99,34,45,38,57,71,13,76,73,80,80,88,81,38,48,20,87,92
72,m,yes,yes,yes,yes,yes,True,False,259,out,69,True,59,76,90,94,62,51,26,70,52,6,27,57,27,16,99,35,16,30,11,56,66,10,1,51,66,79,33,0,10,68,47,55,75,97,21,4,56,77,97,54,95,24,97,55,26,90,67,54,33,21,87,90
83,m,yes,yes,yes,yes,yes,True,False,2699,in,15,True,17,67,28,59,78,23,75,31,78,71,70,0,92,66,45,63,47,91,29,56,36,39,26,18,5,54,0,84,7,67,69,24,35,5,25,25,7,5,83,46,62,90,64,82,40,66,65,62,35,50,2,56
75,m,yes,yes,yes,yes,yes,True,False,659,out,95,True,66,95,64,1,49,76,50,82,82,81,72,96,71,37,22,5,93,25,36,76,48,53,93,4,39,6,21,79,86,44,67,9,16,30,99,99,99,20,79,44,37,37,42,73,67,8,55,73,67,8,25,86
73,m,yes,yes,yes,no,yes,True,False,1810,in,30,True,65,6,8,77,36,77,69,26,13,53,3,28,19,86,77,20,27,94,66,51,51,40,92,77,97,7,59,60,95,77,86,68,17,53,18,83,64,13,57,83,79,12,46,92,26,5,91,47,77,37,0,29
70,f,yes,no,yes,yes,yes,True,False,147,in,12,True,98,87,39,87,8,78,67,9,16,56,3,79,23,10,49,84,62,48,84,0,11,40,56,51,32,47,9,15,94,99,36,57,39,68,41,8,92,65,91,7,7,33,59,93,72,61,65,86,11,17,37,56
65,m,yes,yes,yes,yes,yes,True,False,1774,in,22,True,18,35,42,19,55,54,18,95,44,22,2,61,66,95,65,17,20,40,55,17,95,32,93,5,6,66,23,96,24,67,9,12,39,46,89,56,92,90,38,47,38,13,57,70,22,56,25,67,92,2,10,4
84,m,yes,yes,yes,yes,no,True,False,1719,out,84,True,93,1,23,89,96,70,61,99,66,70,34,32,16,42,50,76,62,99,19,82,59,35,21,82,46,90,54,14,71,17,1,18,34,34,91,60,20,80,7,5,4,49,23,57,60,97,94,50,51,12,56,56
91,f,no,yes,yes,yes,yes,True,False,1012,in,49,True,44,36,39,69,6,80,4,85,23,61,38,48,5,73,33,72,87,74,40,97,31,55,27,33,56,57,96,63,32,8,70,23,84,18,98,72,35,54,32,33,66,41,73,14,93,77,44,44,62,100,23,19
77,f,yes,yes,yes,yes,yes,True,False,1991,in,36,True,84,59,5,71,14,17,24,48,25,44,73,24,19,99,51,5,74,23,74,7,52,2,87,93,92,95,43,83,51,4,63,96,24,32,48,65,23,9,17,38,1,51,99,68,46,7,65,8,36,64,93,30
76,f,yes,no,yes,yes,yes,True,False,1033,out,76,True,23,52,23,70,92,49,22,75,34,31,98,21,78,97,54,51,5,14,4,53,65,61,34,43,68,32,14,24,97,71,71,95,94,50,52,60,29,67,35,80,76,4,13,30,1,11,8,95,86,7,25,66
71,f,yes,yes,no,yes,yes,True,False,1430,in,31,True,39,58,5,48,86,79,81,81,81,64,52,66,20,80,11,72,70,25,85,82,45,6,95,78,54,41,92,88,6,49,6,50,10,94,58,90,5,76,39,19,19,10,45,72,41,21,24,60,86,90,55,26
95,m,yes,yes,yes,yes,yes,True,False,1278,out,59,True,66,51,78,74,8,3,91,45,41,56,72,97,35,17,22,82,41,44,76,79,19,47,53,28,41,46,27,11,88,2,1,90,47,54,9,6,1,35,18,9,98,24,99,73,75,38,88,59,79,61,52,58
93,f,yes,yes,yes,yes,yes,True,False,36,out,62,True,49,73,87,89,96,17,13,95,55,5,27,21,23,17,83,99,20,73,1,2,91,5,74,23,71,94,82,1,88,9,8,27,18,85,75,91,62,11,28,16,91,16,91,46,35,13,68,27,33,21,97,2
73,f,yes,yes,yes,yes,yes,True,False,287,out,94,True,5,38,83,72,51,82,99,43,44,11,11,51,32,66,85,76,89,1,84,54,29,29,85,3,64,0,64,78,26,57,44,91,86,12,51,76,100,0,90,23,47,41,30,3,61,45,96,41,46,15,19,32
92,m,yes,yes,yes,yes,no,True,False,155,out,50,True,28,58,88,15,90,100,59,12,72,73,85,51,48,35,33,85,57,6,63,70,38,28,46,45,32,16,100,62,37,66,68,45,99,70,26,41,98,14,99,77,75,55,40,89,17,27,64,88,56,72,43,33
75,f,yes,yes,yes,yes,yes,True,False,1788,in,45,True,78,97,76,81,20,73,49,73,97,35,42,35,71,98,48,55,26,82,90,25,17,82,60,89,96,60,8,68,52,60,93,58,20,22,9,19,67,82,32,4,29,60,45,21,58,36,38,73,0,69,79,45
86,m,yes,yes,yes,yes,yes,True,False,362,in,36,True,45,60,3,56,37,17,69,91,54,59,79,28,77,25,51,21,87,83,67,89,82,6,29,8,35,65,98,15,76,42,19,90,1,99,98,4,38,84,47,51,25,40,26,87,83,24,26,53,81,28,2,53
81,f,yes,yes,yes,no,yes,True,False,2345,out,54,True,51,83,35,4,50,50,42,25,87,78,74,14,66,20,73,89,70,43,17,99,25,16,82,20,72,37,70,85,40,67,96,50,49,27,56,62,19,36,42,63,58,8,59,21,13,61,46,21,9,79,30,17
85,f,yes,yes,yes,yes,yes,True,False,436,in,16,True,18,63,26,8,25,29,29,42,60,11,61,65,12,0,59,42,27,10,96,20,14,38,13,72,31,12,52,96,85,68,3,90,1,17,63,100,57,9,9,96,45,3,45,91,82,82,9,49,27,86,7,17
93,m,yes,yes,yes,yes,yes,True,False,2957,in,0,True,4,87,46,36,86,28,21,34,53,9,30,57,50,39,57,25,25,1,40,78,53,67,83,25,77,13,18,69,96,26,85,25,19,79,77,68,75,32,82,60,84,0,7,78,51,13,91,99,61,98,80,6
67,m,yes,yes,yes,yes,yes,True,False,2030,out,78,True,12,90,50,15,4,51,87,49,12,69,23,85,38,3,82,52,0,17,29,12,36,0,61,60,3,28,92,87,52,36,31,76,83,44,42,72,30,63,60,34,2,84,56,97,91,64,23,89,43,70,53,94
77,f,yes,yes,yes,yes,yes,True,False,947,out,75,True,3,1,93,49,91,36,98,72,70,75,51,65,76,52,9,12,35,33,67,56,66,54,81,37,31,66,30,15,5,23,57,22,66,86,73,20,29,57,2,42,29,10,38,69,33,35,60,94,48,87,75,54
74,m,yes,yes,yes,yes,yes,True,False,226,out,100,True,11,0,9,68,58,16,4,67,88,34,43,23,92,38,86,47,61,23,49,70,49,24,28,31,56,84,52,72,9,55,99,30,14,22,52,11,6,45,27,48,15,36,84,8,11,0,69,98,11,89,14,56
61,f,yes,yes,yes,yes,yes,True,False,715,in,9,True,45,8,56,28,44,89,14,38,47,46,96,77,90,92,72,5,47,55,73,57,94,33,13,74,48,29,71,81,71,61,6,49,10,60,25,42,38,2,88,50,90,33,79,53,55,94,63,33,48,11,61,25
80,f,yes,yes,yes,yes,yes,True,False,960,out,65,True,53,62,19,81,14,10,53,24,33,99,27,17,38,11,64,57,11,76,10,51,55,23,6,30,5,38,0,59,17,94,93,93,70,48,61,54,44,33,14,87,36,10,45,51,100,4,78,71,51,48,33,33
87,m,yes,yes,yes,yes,yes,True,False,2759,in,41,True,77,91,59,78,37,68,65,46,31,12,42,2,9,10,39,57,1,4,40,100,60,14,83,83,91,38,19,74,95,16,39,27,1,7,54,77,27,66,27,90,67,78,44,18,26,77,31,6,24,72,71,75
71,f,yes,yes,yes,yes,yes,True,False,669,in,7,True,46,75,20,82,25,28,23,57,41,13,6,27,26,4,16,65,52,79,46,44,19,53,67,68,9,17,65,19,71,65,89,11,43,47,67,46,81,12,5,40,69,69,17,24,74,69,97,62,3,4,0,4
95,f,yes,yes,yes,yes,yes,True,False,656,in,37,True,39,70,75,33,90,56,67,42,75,21,85,43,28,48,5,49,62,66,42,12,26,53,7,25,74,13,4,37,70,31,100,21,84,6,26,15,4,84,23,79,84,65,21,25,17,58,35,51,51,58,46,2
94,m,no,yes,yes,yes,yes,True,False,1052,out,54,True,93,54,45,1,59,6,87,10,12,85,55,84,36,90,66,57,97,97,2,90,29,85,59,2,36,62,1,83,23,67,93,19,50,46,57,94,10,66,81,84,47,23,57,82,62,63,29,93,52,41,57,53
96,f,yes,yes,yes,no,yes,True,False,461,out,74,True,6,95,51,97,93,4,77,90,99,47,61,73,80,71,15,30,55,86,58,37,5,100,52,54,0,13,2,56,81,45,94,37,11,38,73,1,62,81,55,48,14,14,48,100,28,24,40,21,37,27,76,94
86,m,yes,yes,yes,yes,yes,True,False,538,in,22,True,89,86,92,14,45,26,19,16,88,57,57,16,51,47,70,22,5,39,85,88,72,31,45,26,84,19,92,66,84,54,71,66,64,38,67,48,16,35,3,78,42,96,97,100,74,10,8,86,43,5,66,99
83,m,yes,yes,yes,yes,yes,True,False,1160,out,77,True,66,91,48,80,45,49,97,59,1,40,64,44,36,98,18,1,60,65,79,54,31,32,40,70,48,19,60,64,33,79,94,34,22,64,78,7,25,11,68,57,32,56,83,26,40,93,59,51,37,85,60,81
81,m,yes,no,yes,yes,yes,True,False,1617,in,4,True,43,16,82,90,76,68,63,100,62,91,18,54,21,95,97,98,98,86,44,88,31,89,49,43,6,8,78,86,48,94,55,79,14,0,82,27,80,96,53,58,19,25,77,34,22,21,36,93,98,81,13,41
77,m,yes,yes,yes,yes,yes,True,False,2925,in,49,True,43,60,76,98,51,79,0,97,3,9,25,53,38,15,85,43,33,10,50,69,100,85,65,58,19,54,67,12,99,45,68,47,45,79,28,26,63,82,69,18,0,16,3,5,22,17,95,80,89,45,26,65
70,m,yes,yes,yes,no,yes,True,False,1908,out,96,True,77,32,2,33,36,49,25,56,34,80,82,45,51,43,70,72,4,98,84,89,78,69,81,75,35,42,22,46,29,31,81,97,100,13,93,29,94,31,6,49,86,33,86,75,9,77,57,48,36,23,100,19
99,m,yes,yes,yes,yes,no,True,False,216,in,23,True,93,35,19,94,66,35,67,15,31,30,6,6,68,52,32,93,16,24,20,78,98,19,30,21,14,64,19,25,34,95,44,46,73,47,41,29,94,43,43,29,61,41,62,75,16,13,1,30,22,11,77,18
86,m,yes,yes,yes,yes,yes,True,False,2447,in,32,True,71,23,68,4,95,8,55,70,95,81,64,23,0,39,32,74,48,98,23,3,33,57,84,61,18,26,75,53,24,41,10,1,50,15,93,66,30,28,34,38,90,71,12,12,40,38,76,55,73,3,24,11
87,m,yes,yes,no,yes,yes,True,False,182,in,44,True,24,13,39,36,24,64,4,35,92,39,26,51,9,25,6,6,80,100,19,42,83,5,33,74,53,36,92,10,4,76,76,54,1,32,38,35,8,62,3,26,45,46,34,33,29,24,89,96,29,33,16,25
93,f,yes,yes,yes,no,yes,True,False,2622,in,31,True,41,5,16,53,56,98,83,14,12,63,98,95,23,19,51,53,83,26,45,0,21,43,9,34,88,89,12,85,80,39,61,75,93,74,14,30,44,19,22,14,49,72,30,31,87,53,4,96,38,43,1,45
75,m,yes,yes,yes,yes,no,True,False,1838,in,10,True,48,89,14,9,31,80,90,3,19,83,43,26,19,3,34,85,75,14,53,81,72,36,49,19,75,63,53,18,40,72,18,36,3,89,92,16,32,45,49,79,69,32,24,74,42,17,99,45,100,13,39,67
77,f,yes,yes,yes,yes,no,True,False,1340,out,78,True,40,29,95,65,52,47,78,44,46,41,57,33,50,21,61,79,89,33,93,33,34,1,55,22,10,98,77,33,17,45,58,60,81,86,6,31,50,49,28,88,69,35,17,74,93,24,7,88,98,65,0,60
97,m,yes,yes,yes,yes,yes,True,False,2126,out,84,True,23,35,61,78,3,74,8,43,39,35,22,41,83,72,74,85,10,22,30,54,77,95,82,28,84,87,0,0,98,48,39,75,7,11,16,21,13,60,96,40,43,53,17,96,78,67,1,81,85,60,95,0
94,m,yes,yes,yes,yes,no,True,False,2052,out,78,True,38,95,25,54,84,92,74,81,40,60,56,68,56,86,83,98,89,65,13,16,91,98,45,87,88,86,32,73,67,13,44,4,38,18,74,62,5,57,16,50,61,71,83,56,50,42,32,49,72,61,83,79
81,f,yes,yes,no,yes,yes,True,False,2102,out,81,True,11,14,27,34,21,78,36,79,11,30,28,98,83,4,38,92,79,26,15,65,89,72,79,12,69,24,80,80,94,19,13,38,50,31,1,93,71,22,95,21,90,45,83,49,85,13,43,99,22,56,88,92
69,m,yes,yes,yes,no,yes,True,False,1654,in,26,True,84,7,2,63,42,23,51,99,39,51,25,99,49,71,22,0,12,28,88,34,19,90,10,64,56,43,64,52,41,35,78,54,73,88,26,41,91,21,93,80,28,10,32,48,25,34,66,56,2,71,98,2
72,f,yes,yes,yes,yes,no,True,False,1561,in,28,True,8,77,50,59,43,3,77,19,13,79,63,20,19,92,88,41,17,84,45,73,16,36,91,61,4,70,3,30,92,79,75,78,34,56,63,77,74,68,34,21,5,74,13,19,15,53,68,10,81,56,61,47
90,m,yes,yes,yes,no,yes,True,False,2343,out,91,True,37,38,23,47,89,4,69,54,20,84,100,40,72,51,94,38,96,29,47,23,82,62,83,69,17,59,46,20,73,62,2,93,99,90,15,39,77,6,19,100,34,85,77,69,43,78,98,78,92,40,48,59
79,m,yes,yes,no,yes,yes,True,False,1840,out,83,True,95,4,91,23,83,61,62,20,6,22,87,24,24,34,59,24,81,45,9,89,61,37,55,26,62,37,45,23,51,6,92,84,54,82,77,66,44,32,8,61,33,67,35,79,3,79,13,70,11,79,71,38
69,m,yes,yes,yes,yes,yes,True,False,2245,out,68,True,21,52,86,54,71,83,76,27,70,15,95,69,43,10,4,47,48,83,15,39,1,10,94,23,77,42,85,17,88,80,15,95,10,83,49,92,12,58,21,22,96,50,49,33,35,10,25,36,36,90,30,76
88,f,yes,yes,yes,no,yes,True,False,1595,out,56,True,35,64,24,48,42,26,24,85,4,90,35,58,34,13,50,3,1,64,40,19,44,34,80,64,63,9,82,58,31,76,48,93,92,70,36,81,52,97,42,33,28,74,34,13,75,11,81,69,27,75,28,31
66,f,yes,yes,yes,yes,no,True,False,1837,in,33,True,41,75,30,41,18,84,37,0,9,72,51,54,12,69,38,34,69,71,60,56,26,74,80,80,50,87,64,4,63,27,87,22,58,76,82,58,42,5,72,10,88,82,52,83,97,51,75,87,81,61,15,9
89,f,yes,no,yes,yes,yes,True,False,696,in,22,True,27,13,44,71,33,25,58,75,94,25,22,44,65,2,62,1,2,97,38,76,1,85,72,22,66,95,32,96,69,68,78,18,49,11,39,15,45,32,38,62,81,19,41,78,82,32,87,29,52,41,99,5
68,f,yes,yes,yes,yes,yes,True,False,2745,out,73,True,27,18,82,29,47,22,49,58,38,94,83,29,19,98,90,50,91,8,83,82,98,32,38,87,27,67,87,8,0,60,86,25,95,1,25,95,87,9,92,74,52,67,49,60,20,54,93,73,7,66,47,8
69,f,yes,yes,yes,yes,yes,True,False,493,in,37,True,94,13,22,100,38,34,8,62,58,97,13,13,94,43,84,44,16,100,53,12,49,45,49,55,31,97,74,46,60,36,21,56,3,10,99,30,8,41,81,2,81,85,74,67,78,50,53,7,66,53,47,80
66,f,yes,yes,no,yes,yes,True,False,2375,in,7,True,29,13,55,74,62,53,74,84,33,21,32,10,46,45,77,47,25,17,11,56,48,42,47,97,18,64,41,48,23,85,70,16,83,42,58,81,99,13,24,5,55,79,63,86,42,36,88,59,98,17,13,55
67,m,yes,yes,yes,yes,yes,True,False,2127,in,45,True,58,54,58,3,38,84,71,11,89,12,99,12,62,3,26,42,91,58,0,48,3,45,25,81,46,92,2,51,42,49,82,75,3,57,57,62,50,76,20,28,30,98,76,2,0,8,17,32,47,41,19,72
93,m,yes,yes,yes,no,yes,True,False,2407,in,21,True,55,68,55,100,75,72,98,59,97,35,28,5,60,38,10,25,53,37,49,51,17,94,11,29,88,96,10,76,94,45,100,52,96,54,60,58,92,56,81,52,23,71,34,44,47,92,21,19,24,59,48,61
98,f,yes,yes,yes,yes,yes,True,False,2133,in,9,True,26,18,69,7,88,87,16,24,45,84,18,61,17,29,29,93,91,67,93,37,81,49,22,63,42,53,33,59,89,48,88,11,35,46,94,70,88,49,83,73,83,51,97,38,83,75,86,51,60,22,48,30
75,m,yes,yes,no,yes,yes,True,False,779,in,49,True,27,71,50,32,31,22,11,31,79,44,85,29,37,89,22,37,88,38,63,66,100,57,11,82,13,27,26,22,46,44,51,73,87,71,61,53,13,11,58,40,6,75,74,4,56,25,49,33,15,38,75,46
81,f,yes,no,yes,yes,yes,True,False,24,in,48,True,51,92,13,25,14,79,58,6,68,55,39,75,35,46,92,54,42,84,34,77,19,12,17,94,70,45,20,48,21,61,27,0,6,19,36,11,57,35,13,2,94,53,88,32,51,70,87,90,2,26,1,62
80,m,yes,yes,yes,yes,yes,True,False,2058,in,10,True,72,10,27,28,65,18,36,73,98,99,88,53,12,63,65,88,73,69,79,23,64,22,20,19,22,82,80,80,47,54,11,90,13,50,95,44,41,13,66,95,85,91,81,45,13,95,42,72,16,36,15,10
75,f,yes,yes,no,yes,yes,True,False,2318,in,42,True,10,12,37,75,59,53,27,72,59,10,53,23,16,64,80,31,40,97,50,29,30,32,61,61,46,80,21,72,86,100,37,25,71,78,44,37,89,82,85,91,77,1,41,13,93,52,34,77,32,10,79,8
100,m,yes,yes,yes,yes,yes,True,False,2972,in,7,True,7,34,19,11,77,62,87,49,21,20,35,80,71,47,79,57,16,88,6,87,41,65,85,65,25,64,83,5,94,89,24,63,10,22,1,66,86,87,97,47,78,87,92,25,96,46,33,32,66,19,15,79
65,f,yes,yes,yes,yes,no,True,False,1076,out,76,True,48,26,100,84,50,80,69,24,98,80,45,37,93,43,61,32,10,67,56,99,14,60,29,75,76,99,28,59,0,87,56,100,58,71,23,20,34,0,2,25,89,8,53,39,84,17,27,63,88,26,14,42
75,m,yes,yes,yes,yes,yes,True,False,299,out,63,True,47,70,4,72,16,69,0,58,22,13,96,27,41,70,36,23,57,7,29,69,99,13,34,15,18,46,6,98,82,92,59,71,70,3,55,3,46,83,77,29,50,92,58,56,18,21,17,67,39,92,39,65
89,f,no,yes,yes,yes,yes,True,False,2026,in,30,True,78,10,72,35,22,73,76,38,91,32,1,51,97,33,82,4,5,26,67,90,26,65,23,86,85,9,64,45,51,65,56,71,11,71,25,29,2,48,7,31,5,44,95,81,20,11,37,72,6,18,70,44
79,f,no,yes,yes,yes,yes,True,False,2044,out,91,True,65,67,70,6,41,4,91,37,78,82,88,27,1,15,96,35,79,43,50,39,40,29,7,78,36,23,5,3,61,81,50,60,31,11,8,46,99,58,35,43,39,49,59,12,89,21,17,61,11,17,62,74
88,f,yes,yes,yes,yes,yes,True,False,2432,out,83,True,41,41,88,94,97,99,24,91,74,7,5,48,78,76,71,98,41,42,71,83,26,94,71,26,67,83,59,86,71,8,26,32,97,9,4,24,75,35,56,11,83,54,81,31,97,71,92,30,3,31,15,59
94,m,yes,yes,yes,yes,yes,True,False,551,in,40,True,75,100,6,80,5,38,38,61,2,96,5,90,23,31,24,45,78,59,11,78,37,11,21,70,94,68,15,70,46,21,70,87,47,29,66,21,38,42,11,73,91,39,50,72,28,40,64,93,87,32,19,99
80,m,yes,yes,yes,yes,yes,True,False,2581,out,83,True,22,23,60,74,54,41,78,29,98,17,60,45,90,98,68,24,18,75,71,27,78,95,95,54,68,37,39,63,78,17,22,42,87,99,97,10,57,77,71,61,55,98,82,8,40,97,43,70,15,17,33,56
84,m,yes,yes,yes,yes,no,True,False,397,out,100,True,54,2,70,37,16,45,6,54,47,50,3,70,52,28,14,97,52,59,34,9,65,26,43,95,67,29,41,32,70,54,43,74,95,38,16,4,70,13,26,22,58,66,86,86,19,92,40,4,65,95,91,62
71,m,yes,yes,yes,yes,yes,True,False,472,in,39,True,93,41,9,59,23,78,50,93,61,2,55,63,26,37,58,72,41,60,90,68,72,27,92,67,100,8,42,63,5,81,35,96,28,47,27,10,89,5,43,8,30,36,59,25,77,74,37,19,92,33,47,33
78,f,yes,yes,yes,yes,yes,True,False,24,in,39,True,22,55,62,79,51,22,62,82,78,42,30,57,63,39,74,9,64,62,1,62,82,89,72,23,78,67,92,49,18,88,1,22,90,55,28,86,7,83,77,84,16,58,14,12,69,23,11,20,67,38,58,100
70,m,yes,yes,yes,yes,yes,True,False,324,out,61,True,37,57,30,31,68,61,43,73,14,15,4,100,21,31,50,27,6,51,98,69,81,67,22,62,69,90,13,4,31,70,16,53,64,94,24,75,42,69,43,41,61,93,9,73,86,45,18,25,12,32,60,46
67,m,no,yes,yes,yes,yes,True,False,2961,out,86,True,65,28,92,14,15,48,84,38,68,50,65,60,6,22,46,43,97,45,4,63,5,43,96,9,66,8,48,92,67,17,59,36,11,53,1,86,87,82,16,36,60,55,28,20,17,74,66,48,75,47,32,9
90,m,yes,no,yes,yes,yes,True,False,342,in,1,True,71,23,47,99,88,2,92,67,50,0,12,8,12,47,72,64,26,26,90,64,3,53,96,92,63,83,49,48,9,9,54,91,82,83,26,57,17,14,32,4,86,16,3,87,70,66,62,7,78,38,24,72
81,m,yes,yes,yes,yes,yes,True,False,1726,out,64,True,25,70,9,62,15,89,88,36,42,50,38,12,84,54,84,44,36,30,24,10,66,3,1,14,0,69,11,11,37,62,95,51,44,95,62,60,78,48,11,70,7,0,32,85,34,75,89,63,95,9,57,76
84,m,no,yes,yes,yes,yes,True,False,2019,out,99,True,86,12,42,50,91,78,2,90,51,3,66,80,87,24,70,17,17,99,2,43,16,25,29,100,24,3,71,40,39,73,75,13,89,64,87,10,54,31,8,31,8,97,76,41,100,19,8,61,5,46,48,57
70,m,yes,yes,yes,no,yes,True,False,2211,in,38,True,88,20,80,58,75,43,43,48,0,34,26,63,92,19,88,40,91,56,69,72,62,61,35,8,61,52,3,93,57,47,17,25,35,95,63,22,37,55,66,38,22,49,20,88,66,42,75,48,5,0,88,17
95,f,yes,yes,yes,yes,yes,True,False,657,in,29,True,52,20,14,38,13,34,39,46,98,68,10,38,71,15,80,15,65,86,72,47,20,67,83,11,57,21,55,19,26,55,81,16,15,72,34,100,8,51,25,59,57,53,47,47,49,37,89,92,61,93,10,69
87,m,no,yes,yes,yes,yes,True,False,2018,in,19,True,50,4,15,88,60,12,60,38,5,31,91,95,37,0,68,96,92,8,57,92,88,55,89,28,35,66,62,58,33,72,1,13,90,99,28,9,78,73,1,43,98,17,9,42,41,34,97,26,27,48,36,6
96,f,yes,yes,yes,yes,yes,True,False,1919,in,13,True,45,47,77,73,24,12,55,88,76,81,24,38,7,88,4,43,42,62,99,47,49,7,26,90,19,83,27,89,56,36,83,1,42,89,33,79,27,52,85,5,29,16,83,69,25,41,15,24,56,1,58,93
76,f,yes,yes,yes,yes,yes,True,False,1176,out,75,True,61,99,24,67,26,37,17,41,45,94,52,99,43,88,88,89,60,62,90,42,72,22,3,57,34,84,88,81,69,3,27,6,29,32,0,28,79,44,49,2,34,91,41,32,35,63,38,86,73,83,20,34
82,f,yes,yes,yes,yes,yes,True,False,2085,in,33,True,51,21,22,89,88,12,21,32,98,22,71,66,98,77,67,78,27,28,83,37,21,99,59,89,39,69,59,59,96,39,95,1,74,3,31,76,29,70,36,88,21,84,45,47,20,58,28,100,81,95,36,87
82,f,yes,yes,yes,no,yes,True,False,1539,in,19,True,65,72,36,51,92,22,18,80,21,14,33,48,84,57,69,1,54,100,51,6,35,57,50,37,57,38,28,30,95,25,63,71,46,93,54,6,61,99,81,90,63,32,57,21,100,33,74,36,9,3,35,46
97,f,yes,yes,yes,yes,yes,True,False,360,in,14,True,22,6,98,29,21,0,66,53,100,39,97,58,47,65,83,13,47,81,34,30,55,0,77,75,20,5,92,59,7,12,51,32,44,39,100,31,90,5,100,79,34,98,52,40,1,27,9,30,16,49,1,2
77,m,yes,yes,yes,yes,yes,True,False,1215,out,77,True,41,84,53,100,51,64,35,62,92,49,40,48,77,37,46,27,88,6,16,23,97,66,24,29,11,44,32,12,77,37,15,13,24,7,51,9,53,40,29,65,67,18,100,10,75,93,92,10,62,77,35,81
95,m,yes,yes,yes,no,yes,True,False,2495,out,63,True,17,88,83,73,16,42,22,51,56,61,65,42,13,22,67,34,58,91,84,38,84,6,93,30,86,56,46,76,22,56,8,7,49,95,22,97,56,36,15,28,60,6,35,29,13,74,11,2,92,95,79,87
